mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,delta_mean_0,delta_std_0,delta_mean_1,delta_std_1,delta_mean_2,delta_std_2,delta_mean_3,delta_std_3,delta_mean_4,delta_std_4,delta_mean_5,delta_std_5,delta_mean_6,delta_std_6,delta_mean_7,delta_std_7,delta_mean_8,delta_std_8,delta_mean_9,delta_std_9,delta_mean_10,delta_std_10,delta_mean_11,delta_std_11,delta_mean_12,delta_std_12,delta2_mean_0,delta2_std_0,delta2_mean_1,delta2_std_1,delta2_mean_2,delta2_std_2,delta2_mean_3,delta2_std_3,delta2_mean_4,delta2_std_4,delta2_mean_5,delta2_std_5,delta2_mean_6,delta2_std_6,delta2_mean_7,delta2_std_7,delta2_mean_8,delta2_std_8,delta2_mean_9,delta2_std_9,delta2_mean_10,delta2_std_10,delta2_mean_11,delta2_std_11,delta2_mean_12,delta2_std_12,zcr_mean,zcr_std,centroid_mean,centroid_std,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,contrast_mean_0,contrast_std_0,contrast_mean_1,contrast_std_1,contrast_mean_2,contrast_std_2,contrast_mean_3,contrast_std_3,contrast_mean_4,contrast_std_4,contrast_mean_5,contrast_std_5,contrast_mean_6,contrast_std_6,rms_mean,rms_std,accent,file
-223.79662,80.45775,54.964653,46.488445,-3.0511506,35.837563,29.451195,28.567612,-9.393208,22.133558,-31.332756,17.771105,-33.8986,17.747622,-12.578769,13.32793,-8.694021,13.382069,-23.60714,9.594936,-0.45211667,11.263953,-13.475479,8.250579,-20.00888,9.460835,-0.098382585,13.485801,0.0032830616,9.308194,0.06210855,6.9425817,-0.028721496,5.5896106,-0.0031585454,4.6983094,0.027351078,3.0846364,0.032620054,3.2321694,-0.029163849,2.5823257,-0.015140983,2.3896375,0.012871328,1.7029387,-0.040495496,2.0499964,-0.012592099,1.4616418,0.020678297,1.7664562,-0.012243957,8.392201,0.005474965,6.7267876,-0.0072677685,4.526805,0.00564901,3.532838,-0.0003900157,3.190555,-0.0019855907,1.9224639,0.013080424,2.089694,0.0017785529,1.5510561,0.008024419,1.6381519,0.0046622683,1.1224891,0.005799773,1.5123924,-0.005855979,1.0909836,-0.00293051,1.1347288,0.19225905740276036,0.15088551419190657,2302.3653153336386,1262.6490154359572,0.3268726,0.32634827,0.27530578,0.2900668,0.3122841,0.33969316,0.27174628,0.3040445,0.25137818,0.29228568,0.23534045,0.2790053,0.26921737,0.30628976,0.31029698,0.31393376,0.36912504,0.31104088,0.4508618,0.36333567,0.38076556,0.30499455,0.35244176,0.31573522,22.449971959713714,5.685643200539832,17.39704926828051,5.811423709629752,20.008702046183284,6.5812931046209995,17.490324954871735,4.067884363398707,20.18205350860078,4.20196237931055,20.66634868725234,4.158447472982048,51.771076228954605,4.199271197511404,0.080341026,0.055733018,American English,english538.mp3
-214.5416,114.912704,35.23453,57.486427,-20.025755,48.74522,38.18527,37.704086,-17.716198,28.752937,-5.5230346,16.48069,-21.89146,20.057856,-16.282349,15.415189,1.1813643,12.545314,-4.5787783,12.427175,-16.740925,11.236806,-8.784759,11.894472,-7.530636,9.224906,-0.005339317,18.88475,-0.081132784,10.759743,-0.029242348,9.543768,-0.011075262,6.7596936,-0.022496277,5.871718,-0.027224444,2.8466675,-0.03339077,3.5999029,-0.013583249,2.8022585,0.002748782,2.2676277,0.011280192,2.3379364,0.010086878,2.170052,0.016582243,2.2426033,0.016054377,1.7237194,0.07808533,11.723098,0.003317951,6.8434505,-0.004118359,6.2772746,0.0029708245,4.435497,0.008364327,4.2039723,0.002963565,1.8815732,-0.01765806,2.376701,-0.008518252,1.947317,0.00079246325,1.4744675,0.0066307024,1.4897771,-0.00050741865,1.5528488,0.0003125329,1.44788,-0.005732734,1.2681266,0.2468946601691419,0.15756734793072041,2647.5991946579043,1181.543324847741,0.27620336,0.29329503,0.25582817,0.29194677,0.22205506,0.2554268,0.24053043,0.22445531,0.3428268,0.3034443,0.36630717,0.3078512,0.3413105,0.27649826,0.43503383,0.30514714,0.534062,0.339966,0.48714685,0.3182253,0.43436262,0.3364911,0.33434254,0.29708388,24.14127892498588,6.353997505414014,18.215434957865035,6.735263365032183,20.522360932444528,6.167396647115998,19.074735321254273,4.472182775216361,19.920257625824316,4.6154822150206085,23.331972099145023,5.981466212406289,52.05291960170485,5.589329661103311,0.08297405,0.06000033,American English,english539.mp3
-208.31096,84.4232,80.99807,48.494293,-21.481186,39.532597,32.53291,29.111742,-24.914663,22.148766,-21.956692,16.41571,-26.22491,14.976426,11.958421,11.584295,-11.671637,11.23783,-10.136281,10.204673,1.5673425,10.482503,-3.50135,11.721336,-0.9697548,7.6498904,0.07054857,13.256551,-0.013970475,9.716664,-0.039766155,8.176484,0.020439928,5.8766527,-0.0118256975,4.5148764,-0.008432966,2.777967,0.002339232,2.4596,0.015539869,2.180542,-0.015438212,2.0918186,0.013770504,1.8589869,0.01052571,1.890072,0.008593642,2.3215086,0.0029971325,1.4562535,0.034323756,7.797779,-0.0305447,6.3340163,0.007533223,4.9829173,-0.0227035,3.5804868,0.0047797207,2.9198039,0.010682646,1.7315775,-0.0031826864,1.6616831,-0.0046628695,1.4804873,-0.0022813596,1.3155316,0.00044795903,1.268526,-0.012201354,1.2184404,0.011281203,1.4750671,0.0034763308,0.9996504,0.19028280069539835,0.12850675707355744,2083.3271148551153,991.8628392668305,0.42355132,0.33933973,0.38948143,0.3150192,0.366656,0.2875447,0.3181691,0.2745734,0.2788773,0.26104784,0.384506,0.32842883,0.4500654,0.3651864,0.38100287,0.31768453,0.34887308,0.30904824,0.28755432,0.2635221,0.29668677,0.27121696,0.34802866,0.29306293,18.58556493659138,6.172456398661845,16.774180761578723,5.665382040905268,19.098559022941558,5.935676953938732,18.787930742836526,4.325833418466979,19.29074861105379,3.7612075106091076,20.731581537987136,4.376227790936097,51.020083159755394,4.535769326531013,0.07548098,0.057709895,American English,english54.mp3
-273.7876,105.22648,54.676228,50.647556,-13.622625,38.694756,13.405043,29.556845,-4.861075,21.957119,-21.27999,17.4398,-33.38721,15.616811,-29.336637,15.373367,-8.4658985,12.742632,-15.304822,10.05836,-9.542065,9.9985,2.2639568,10.508922,-14.255954,9.539257,-0.020440258,17.256838,0.012741384,10.245446,0.05868558,7.989598,-0.025085084,5.9410458,-0.018694514,4.630168,0.0061109974,3.0791316,0.034978893,2.7874088,-0.024834614,2.803972,-0.035684455,2.5036633,0.025543079,1.8317213,0.007938571,1.9406152,-0.018351369,2.1416485,0.0016602321,1.8466449,-0.049447462,10.927835,0.014696897,7.0587373,0.0029536458,5.192721,0.008136789,3.9344888,0.005782559,3.264568,0.0044584,2.051601,0.0013854798,2.020424,0.007915348,1.8918787,0.006405538,1.6375501,-0.0038739885,1.3234116,-0.0014554607,1.411422,-0.0073757665,1.5333967,-0.0020203397,1.3152161,0.20473273669796557,0.1472460065889866,2363.938521525825,1301.5797870116107,0.3179603,0.3099686,0.30180508,0.3074696,0.33192185,0.32730666,0.31555086,0.31254256,0.27575716,0.30240968,0.26903942,0.2931036,0.2914159,0.304656,0.29426387,0.29422137,0.34764808,0.29396448,0.45968232,0.36703894,0.43228182,0.33717135,0.34987465,0.3161822,22.25938169953259,6.750755697089336,17.491322060056362,5.89075056686804,20.326974099316622,5.959331890982935,17.729678399588103,4.423199883908859,20.562045881274944,4.487970674437292,20.558708662819214,4.716377533799536,52.586666583485965,5.200315176173466,0.054070026,0.042476106,American English,english540.mp3
-199.48003,93.06712,76.6639,59.81461,6.827215,39.697628,29.992296,35.44046,14.804815,22.383806,3.7593455,16.276985,-10.351227,16.1234,-2.4628625,14.446234,-11.69307,14.344166,-4.1705937,11.333159,-7.4922457,10.2882805,-6.609385,12.017821,2.4186084,8.959876,0.0999572,15.349778,0.02157926,12.48706,-0.02377311,7.9681077,-0.003295904,6.8946104,0.013562454,4.6592474,0.006314029,2.8980706,-0.003647667,2.6725407,-0.0038445415,2.592122,-0.0018926063,2.563272,0.0023156225,2.0437636,-0.00046157767,1.9163545,0.0044504716,2.260996,0.0072349496,1.6340126,0.100761235,9.586351,0.042075202,8.325516,0.0031777371,5.171363,0.0120715,4.5679193,0.022495035,3.2889748,0.015408957,1.8577297,0.0036296372,1.9681062,0.0017907716,1.8399019,0.0035525367,1.8073404,0.0057590567,1.4141599,3.6244484e-05,1.2063723,-0.0014194027,1.5380739,0.00075323146,1.1872076,0.1558839667485444,0.16187746255870927,2009.2194939950869,1462.9430336259527,0.25539562,0.32985434,0.18431689,0.24356878,0.15781657,0.21823803,0.17011964,0.23012131,0.2121941,0.2643832,0.27716988,0.3104256,0.3701147,0.34134868,0.44121653,0.35837337,0.4338704,0.33995685,0.41315123,0.35007316,0.3879726,0.35471395,0.312789,0.33720106,19.75233468510002,7.431615344214205,17.82989363247238,6.75173903771234,20.496560251280414,7.020884470689011,16.696522262775353,4.422300756632348,18.18426124287348,4.121144121903165,19.449394288744195,4.26734545982584,48.95785265369317,5.80629177033626,0.1454563,0.09736296,American English,english541.mp3
-229.7217,78.386345,64.67661,60.688515,2.502783,28.40966,15.181742,27.95171,-2.2870524,21.946362,-8.293963,15.368584,-21.342117,15.116765,-8.985417,12.588925,-10.36428,12.542914,-23.975157,15.091123,-16.580408,9.98926,-13.895277,8.705079,-14.053728,9.3886595,-0.082306735,13.4786,0.022292787,12.907743,0.025796346,5.9593363,-0.014560874,5.5553074,-0.030974053,3.9442232,-0.0048954333,3.2162018,0.027864335,2.8987544,-0.0020551665,2.457282,-0.020033455,2.3123405,0.00070851744,2.858367,0.02165902,1.82628,-0.0067488747,1.4604032,-0.02394537,1.7418501,0.013080211,7.6748023,0.0052933833,9.544076,0.008766303,4.229608,0.0019727107,3.5774267,0.0037582393,2.225532,0.0010983207,2.1390603,-0.005026273,1.9889208,0.0032387455,1.5688987,0.0017999721,1.639355,0.008670194,2.0275028,0.0077012954,1.292642,0.0031706365,1.0040505,0.0030823508,1.0751628,0.20813515355138168,0.1439640420143027,2276.984083154175,1267.3890596360927,0.36348113,0.26469743,0.3530314,0.27322644,0.39058015,0.28948942,0.3839388,0.28605428,0.43374464,0.32297722,0.4039088,0.30189067,0.39111194,0.26105613,0.42339432,0.2874092,0.4329435,0.29291147,0.4333828,0.3166965,0.4417255,0.334213,0.43615374,0.30456045,24.790935388810404,4.817834566981236,13.081880871633285,3.962614327568596,18.053067925193876,4.361687190634428,17.17794866285416,3.079698938882194,18.29392204542182,3.34050952957113,18.206023211372415,3.2303540958700645,51.29898624992193,4.504169033696868,0.055203866,0.04927978,Canadian English,english542.mp3
-210.0809,84.72672,79.24371,49.358696,2.1746244,35.121,20.989552,30.643652,-4.8763256,23.042503,-4.327404,16.419086,-5.7007103,13.487314,-3.8902612,12.61737,-5.7811375,11.640524,3.6842043,7.7058783,-7.019173,9.933523,-2.7332833,9.033552,1.2705388,8.166253,0.0010681152,13.670246,0.0054186,9.684022,-0.0025475924,7.2233276,-0.0039486284,5.8998427,0.0011741607,5.0479984,0.0022531338,2.6904662,0.0031054658,2.2803001,0.011731103,2.3090389,0.00050913444,2.0572555,0.0068637393,1.4660652,0.013009747,1.8717914,0.011149132,1.785258,0.010621265,1.6307199,-0.027612315,8.256712,-0.003917426,6.1586976,0.0067273835,4.7559714,0.0030071018,3.5043795,0.0026444925,3.2706695,0.011997752,1.8503387,0.0002912055,1.6165928,-0.0049606133,1.5188639,-0.008684948,1.3373954,0.0007676039,1.0242457,0.0008073384,1.1347749,-0.009572344,1.194995,0.007328035,1.1767431,0.18334093771345628,0.13432633609056585,2103.7596469686405,1167.6626398308138,0.3619757,0.33477506,0.34624192,0.32841188,0.3256602,0.3269373,0.31261772,0.31987908,0.33534056,0.32954916,0.35137656,0.32967046,0.37933558,0.34683242,0.41783756,0.351013,0.45556664,0.358862,0.5139996,0.36101398,0.4989482,0.36962917,0.4199066,0.34805712,14.843568820431955,4.572514066803284,16.601497861976995,6.257190228608664,18.658536056277853,6.039999887034531,16.74410450137844,4.381592142514271,18.26593488031519,4.2913648231621275,18.230180996358108,4.1984064571831095,51.71462983100202,4.530798238083105,0.09164729,0.07286931,Canadian English,english543.mp3
-269.7132,105.30947,124.47907,66.644264,5.123406,44.871834,13.975428,35.536865,3.7716475,20.77312,-9.1087885,18.6337,0.97399837,15.663003,-6.61711,14.655594,-3.6849701,11.688508,-9.248589,11.595435,-2.989155,9.429714,-5.43306,8.614417,-7.868842,7.8113103,0.21611546,17.647772,0.026819477,13.149362,-0.09167333,9.000394,-0.039885502,6.803404,0.01798927,4.513949,0.00090288057,3.3133223,-0.023894621,3.1815326,-0.020720249,2.769015,-0.017091868,2.1670337,-0.02219537,2.143084,-0.033078816,1.7947073,-0.024742672,1.688175,-0.007084535,1.4615529,-0.0093015805,9.494038,0.018884625,9.602392,-0.039556682,6.935365,0.014494125,4.3702717,0.022567753,2.9435277,-0.016256055,2.1949148,0.0002012473,2.177837,-0.01652704,2.0002835,-0.015839914,1.4856689,-0.0035808191,1.58398,-0.010773108,1.2549609,-0.01042002,1.2919135,0.0049272696,1.0700663,0.13742558697824156,0.13690441056270916,1609.4050028525912,1273.4439186467216,0.3261542,0.2808302,0.3300552,0.27090618,0.3175871,0.2689497,0.29393888,0.24552089,0.34474856,0.27637893,0.40704498,0.3091246,0.4691795,0.31219792,0.5117161,0.30660638,0.51816565,0.31422576,0.52947193,0.33482996,0.46281418,0.31430125,0.3707663,0.29534584,21.633290604419386,6.51151794527277,15.21573183857144,5.494772392420723,17.759242319816426,5.236015118356902,16.502969747461066,3.920436964369906,17.980541942370824,3.5627501144903384,20.220273003915317,5.14034834682015,52.24032809049613,4.732049283419302,0.064652815,0.0514579,American English,english544.mp3
-227.38419,84.99221,81.20631,54.72867,-14.598863,35.641163,8.806482,29.276642,-7.178041,21.738865,-39.65039,22.71422,-15.330136,10.971295,-10.219139,11.396023,-25.604279,12.290141,-8.845773,12.879512,-16.003677,9.205603,-9.389171,8.401905,-7.604281,8.861708,-0.025010454,12.86463,0.027019592,10.753607,-0.007304314,7.627117,-0.012468104,5.220133,-0.013490699,4.3319106,-0.020107457,4.061607,0.0059868996,2.1201134,-0.010610332,2.3443713,-0.0127399955,2.1396484,0.0008702805,2.776657,-0.013535887,1.712328,-0.011240507,1.5727848,-0.01914723,1.5701956,-0.054551046,6.5857143,0.024932506,7.432685,-0.003131448,5.380499,0.008813784,2.9469016,0.019524833,2.4149983,0.009486207,2.4349594,0.007723713,1.3067042,-0.0049934927,1.4869581,0.0017017958,1.3251823,0.0041312785,1.7591518,-0.0002931698,1.0929731,-0.0053388723,1.0825574,-0.0027712013,1.0800489,0.19285506063432836,0.13264585531842193,2102.09855986105,1135.8354642685256,0.33984312,0.28498977,0.32985064,0.26125732,0.51734626,0.32564592,0.4617367,0.34069845,0.27198943,0.23561743,0.27157763,0.25397906,0.25161448,0.22952905,0.28650787,0.27595258,0.37006772,0.31779632,0.41209716,0.31622002,0.39118326,0.29868728,0.41284248,0.3152809,23.949252919833274,4.611466663375248,15.898883480779501,4.267286121211973,19.474953280186746,5.171554065876301,18.359394880618662,4.316483350210245,18.603251176977746,3.193329582509409,18.009837079741327,3.182648501643873,53.22125121170546,4.673270119769587,0.07034392,0.06333552,American English,english545.mp3
-206.59789,46.233734,62.582943,49.610786,3.898454,39.032764,0.47678325,31.852974,-11.702665,17.546553,-22.20964,14.501575,-28.101753,12.896437,-4.637901,11.978292,-15.304017,12.649387,-18.351213,8.75988,-8.130151,9.095599,-10.377487,9.279314,-12.121593,7.546528,-0.092369616,8.747852,-0.08516963,10.873309,0.048989292,8.284074,0.009075108,6.614679,0.0010211605,3.7510982,-0.00556355,2.6532936,0.045707237,2.3168433,-0.005708112,1.9571265,-0.00529437,2.149909,0.0033095158,1.6156257,0.00028419305,1.8256036,-0.011802701,1.8360524,-0.009547835,1.4821434,-0.04898902,4.9298134,-0.063603446,6.781063,0.050040957,5.3440914,-0.006781773,4.0266886,0.024321094,2.3785658,-0.022990601,1.6798588,0.015781406,1.5014919,0.027885854,1.3204392,0.0062997523,1.2797248,0.024274379,1.1155833,-0.009975818,1.2731173,0.020230666,1.1602838,-0.011963703,0.9737089,0.23519478209864217,0.1662119598192379,2574.322586769439,1463.39123300192,0.34910643,0.32370377,0.29765427,0.30568343,0.23675837,0.24161206,0.2102879,0.21215709,0.27262685,0.27169627,0.37411723,0.3347428,0.42216605,0.31217045,0.50792795,0.36296302,0.45845369,0.33318,0.42426133,0.32545367,0.38374367,0.31673923,0.36124057,0.31682462,23.881379464657524,4.2197301456733864,14.454557891703335,4.037598020140429,18.475943520668498,4.7059250423077446,17.143914941511316,3.4946394437388277,19.529766697782673,3.863217685909096,19.889891016499675,3.543265537151533,52.81763153274383,4.344998668076904,0.0582946,0.037089657,American English,english546.mp3
-241.00581,119.749756,48.339886,52.720707,3.23371,28.179361,3.3148146,28.858583,-20.795036,24.466084,-20.543343,13.494667,-15.396234,13.413306,-10.064027,12.102854,-25.815113,13.178978,-9.827142,11.2937155,-10.510036,8.940552,-6.945945,9.445605,-6.5270586,9.060269,-0.06317947,18.787695,-0.04116207,10.06351,0.052287873,5.722833,-0.00017520518,5.1244597,-0.014729337,4.675404,0.0054737153,2.547825,0.003709149,2.7112129,-0.02114783,2.32486,-0.0010735953,2.233827,-0.0020831528,2.2494204,0.0059884065,1.6469681,-0.000728988,1.7603564,0.015362241,1.8984376,-0.015174151,9.618689,0.015474543,6.838358,0.024316035,3.697793,-0.0072329524,2.9730465,0.01907253,2.655445,0.009392218,1.6123174,-0.00075680384,1.8462907,-0.0065439693,1.3433223,-0.014751467,1.4334391,0.012740359,1.456531,0.0050898977,1.0941347,-0.002804044,1.142644,5.300969e-05,1.2472606,0.21278717076542492,0.14313457679703123,2495.782074817839,1113.151908697106,0.41285267,0.31615123,0.45764124,0.34039047,0.37583965,0.2918167,0.40448397,0.34107774,0.37718782,0.3148898,0.35909206,0.29314363,0.35327148,0.31908247,0.3138711,0.29060435,0.31339493,0.29476777,0.33898517,0.31776416,0.34427273,0.32759774,0.32264143,0.2763007,25.438521491250178,5.1077501609211335,17.041048396566303,5.504363076862861,18.989712544343707,5.023524441643032,18.160718254931087,4.72931707479531,18.09012533080877,3.0679016206811136,18.05510972051846,2.5917447744143054,52.73982460321656,4.480176580836028,0.056758564,0.046539053,American English,english547.mp3
-219.19093,76.207245,85.98681,46.819202,2.5861344,34.313995,12.980697,29.8139,-21.055447,20.290749,-27.294592,15.855749,-13.598408,12.322026,-9.785657,10.560325,-12.314648,11.558818,-12.851272,8.041525,-18.988605,9.647487,-12.240935,8.5969305,-6.6019435,7.3550644,0.2708295,10.262932,0.1416294,8.997506,0.006007642,6.89597,0.037329767,5.634274,0.0016693994,4.2117314,-0.015137594,2.6839454,-0.01797955,2.4730284,-0.009957077,2.1108446,-0.02858655,2.0331817,-0.028164726,1.5182828,-0.012362132,1.6760132,-0.0059548025,1.6886244,-0.015441945,1.3416355,0.0102849435,6.546011,0.0012676578,6.7497406,0.00784587,4.8439693,0.009878854,3.7569113,0.0009552921,3.1554093,0.000722497,1.7348764,0.00035532148,1.5151764,0.0017437364,1.3625802,-3.096737e-05,1.3516521,-0.004054155,1.0731634,0.00052269467,1.1159016,-0.0013862272,1.0679849,-0.0019149522,1.0683894,0.15244600785340315,0.12357332168390314,1879.8540284090316,1193.3759360064178,0.26644987,0.30276304,0.24592374,0.29528654,0.2022711,0.2498678,0.17623132,0.21815732,0.16606249,0.19502784,0.18247752,0.19408782,0.289009,0.3138718,0.38497984,0.36465594,0.44887683,0.34209126,0.527044,0.36372897,0.47007465,0.35000736,0.33982378,0.30915415,23.97153259871324,6.4374829625655865,17.808404615699946,5.572911429149215,20.18568675254691,5.869697086476817,20.181799307475096,4.857228080137939,18.080257012173234,3.47909588303329,18.82908443205504,3.2285693811463725,50.964921539670094,4.772403472276297,0.095286876,0.066193715,British English,english549.mp3
-251.72533,93.66704,45.05451,50.834335,-25.756594,36.602272,31.028646,31.903507,2.4522555,21.327879,-25.78309,19.727133,-0.85826916,15.036986,-9.10136,16.021048,-16.78709,13.993384,12.881129,11.441323,-8.026867,10.765687,-5.432658,12.318392,10.555971,8.478781,0.24442653,15.593073,0.104388006,10.143097,-0.023469457,7.314107,0.048523467,5.8061957,0.041566793,4.321946,0.0060367747,3.7555575,0.014110465,2.7745006,0.024938859,3.014079,-0.0182025,2.5497153,0.013797628,2.119661,0.012223439,2.050742,-0.0031415268,2.4501903,0.005597064,1.6612059,-0.009827876,9.693435,0.0055133975,6.2418256,0.008612017,4.615073,-0.006935881,3.1854608,-0.009895415,2.515025,-0.006924824,2.5844626,-0.0037808542,1.9075711,-0.005269286,1.9138433,-0.003268736,1.4981774,0.0033043614,1.4947884,0.0052386587,1.3480963,0.0042371433,1.6882406,0.0063507906,1.235033,0.2512481425612392,0.13500356665151333,2540.927112361914,1054.4039394982788,0.28589293,0.29677558,0.27808762,0.28179073,0.2846396,0.27235904,0.3135855,0.27174342,0.4305157,0.31102043,0.54123086,0.35380846,0.53657687,0.3397619,0.3709583,0.28414112,0.30249482,0.28920466,0.31425974,0.30514324,0.25665843,0.2768615,0.2834505,0.30393752,19.340593796679684,5.6352420982655715,17.83132492589899,5.319090411024907,21.667608053181535,5.709045682284842,18.064177229963597,4.45837841100522,19.405172112384587,3.9445468706440296,21.262637805060688,5.056727656029638,51.35367300574777,4.2395176257263545,0.049017485,0.03824326,American English,english55.mp3
-235.22885,90.64498,75.48725,49.369133,15.8900175,20.66355,9.415492,22.88195,0.9207741,19.717352,-9.841864,14.709832,-19.947138,14.374778,-19.001604,13.480904,-26.04644,13.253556,-10.321889,9.917716,-14.442802,10.127126,-9.737483,9.062099,-14.637199,8.951771,0.0047097043,15.614235,0.025698671,9.674164,0.012947532,4.1767154,0.010295633,3.9028068,0.0042184875,3.2458286,0.0064984616,2.7881792,0.007144549,2.6921382,0.008233531,2.5994937,0.006876767,2.3920667,0.0059406143,1.8980268,0.01128547,1.8332525,-0.000587353,1.7157007,-0.0030568286,1.5207452,-0.009049448,8.314713,0.010151045,5.475309,-0.00040393992,2.3333821,0.0039090165,1.8362129,0.009196761,1.7436414,0.008104634,1.4481488,-0.001671535,1.5860232,-0.0016905825,1.5596743,-0.0020359396,1.5154617,-9.153607e-05,1.1815993,0.011061715,1.1054153,0.008509125,1.0621741,0.0019356045,0.9257455,0.16473510520644283,0.14474337835882853,2051.7149270273635,1160.0671783182286,0.23193097,0.22818136,0.31364393,0.28804728,0.33381435,0.290235,0.315142,0.31689578,0.30299217,0.3066632,0.3681409,0.32974526,0.4543283,0.34550568,0.5121971,0.34001407,0.4817983,0.3433483,0.3713995,0.3055101,0.31060585,0.293739,0.26557004,0.27953067,20.89302776108358,4.248682121031301,15.489845391338477,4.616065464132612,20.428973249685423,5.736512045367753,17.790836567685393,3.6729611227257926,17.28151004274773,2.6465174744768847,17.223601321782755,2.780003055024394,54.27332698543614,4.205933936086129,0.08640588,0.07940568,American English,english550.mp3
-156.50378,58.95908,55.353214,47.09959,1.6115532,27.439375,-0.97670853,24.839025,-6.383779,12.7158785,-19.78804,15.03269,-23.742735,12.287161,-17.615215,11.513802,-16.35539,10.146835,-14.954286,8.011956,-12.294565,6.8935685,-12.635649,6.795182,-8.812855,6.271053,0.0038634671,10.617494,-0.021510312,9.290129,-0.01588421,6.038756,0.008841,4.4053397,-0.0005775086,2.3854535,-0.003795365,3.0917997,0.0035973494,2.3561616,0.006768862,1.8856199,0.00032761492,1.9114618,0.006989197,1.4063911,-0.007247093,1.3425541,0.0040876,1.2188088,0.004000449,1.1304246,-0.030319342,6.4562893,0.012032786,5.3301888,0.0017851843,3.6166916,0.010056349,2.3215744,-0.0012437816,1.3962331,0.006005221,1.6886742,0.005677925,1.487701,0.011738587,1.1178735,1.0333254e-05,1.1453857,0.0023096288,0.8725323,0.00031613474,0.8600978,0.0058654915,0.7892884,0.007075595,0.76102614,0.21057293126401344,0.16241504144753663,2471.3813270518613,1164.1716156137327,0.36080554,0.2992803,0.36805242,0.2832121,0.37707675,0.29727638,0.3376319,0.30566674,0.30701682,0.26639065,0.3209118,0.2768494,0.31309173,0.2777078,0.3385313,0.2839605,0.39681268,0.2765909,0.5548187,0.34751135,0.48780605,0.31885952,0.39024165,0.30571005,23.23357188075296,4.166050555769689,15.697184475654158,4.524061716501827,18.63895291487822,4.735837058462445,16.410794865394184,3.214187514891197,17.844578675974006,3.2877002278254737,15.96425626157558,1.9541039956609205,52.61939798799506,3.962044115292696,0.07795876,0.048683874,American English,english551.mp3
-246.27063,81.30689,56.373066,48.974564,-2.795979,33.114433,13.727485,27.074217,-19.187534,18.52819,-18.92854,17.173376,-29.595154,13.873754,-5.7249875,10.577647,-18.425732,11.692879,-8.828061,10.055168,-10.613567,9.755556,-8.721663,9.373107,-10.77466,7.5516305,-0.079084225,13.283449,-0.016593244,9.995767,-0.0106445085,6.8281994,-0.0056353617,5.268997,0.014042912,3.7759035,0.0064772223,3.1320236,0.014739814,2.2901714,-0.015116886,2.0815089,0.0032784794,2.038987,0.012902908,1.7522857,0.0054120086,1.829833,9.6378186e-05,1.8573403,-0.0061489153,1.4383453,-0.043922167,7.8381233,-0.008307299,7.1888833,0.01792158,4.247881,0.007364742,3.0457149,0.0043261056,2.6138947,0.0052973414,2.0941439,0.0026687696,1.5636084,0.0050027953,1.4391251,0.0018287469,1.3095939,0.00026548325,1.2268401,-0.003162456,1.3112446,-0.00414255,1.3653866,2.3223418e-05,0.94489443,0.2158158163558932,0.145353674486363,2314.7372175637474,1173.5304107361917,0.31819543,0.29376486,0.34206647,0.31069678,0.32857624,0.3313533,0.31047064,0.28732547,0.3766411,0.33082917,0.43228602,0.34478974,0.39948276,0.32466617,0.3345188,0.31825832,0.2943235,0.29628754,0.34430435,0.3340609,0.3224934,0.30784297,0.28503075,0.29239807,24.682726489560405,6.603265667234003,16.48711760755544,5.775889581208872,19.65991857416322,5.4249649886294,17.286798071517627,4.067146936916987,18.5257603440978,3.4342068906995733,19.133868126053915,4.324130981121661,54.382352500684036,4.261759771516544,0.054270547,0.043291356,American English,english552.mp3
